product_id,concern,label,sources,category
329,wrinkle,0,,facial cleanser
2745,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
7255,age,1,category:serums essences,serums essences
11904,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
3942,wrinkle,1,category:serums essences,serums essences
9769,eyebag,0,,mask
15078,redness,1,category:facial cleanser,facial cleanser
14071,acne,1,category:facial cleanser,facial cleanser
5789,eyebag,0,,toners astringents
2355,moisture,1,category:mask|ingredient,mask
108,acne,1,category:mask,mask
7129,eyebag,0,,mask
6604,redness,0,,facial moisturizer treatment
8567,wrinkle,0,,facial cleanser
5488,moisture,1,ingredient,facial cleanser
15256,moisture,1,ingredient,anti aging
15575,wrinkle,0,,mask
15912,eyebag,1,category:around eye cream|ingredient,around eye cream
15095,eyebag,0,,serums essences
2991,oiliness,1,category:toners astringents,toners astringents
2830,oiliness,1,category:mask,mask
3039,moisture,1,ingredient,facial cleanser
9015,eyebag,0,,facial moisturizer treatment
12279,wrinkle,0,,facial cleanser
9355,eyebag,0,,mask
11933,acne,0,,skin fading lightener
15246,moisture,1,category:mask|ingredient,mask
11809,eyebag,0,,toners astringents
14067,wrinkle,0,,toners astringents
12835,redness,1,category:around eye cream,around eye cream
7016,redness,0,,serums essences
14026,wrinkle,0,,mask
8740,age,0,,mask
5323,eyebag,0,,mask
1744,age,0,,facial cleanser
10189,eyebag,0,,toners astringents
13437,acne,1,category:mask,mask
9713,acne,0,,serums essences
15102,moisture,0,,around eye cream
14484,redness,0,,mask
6283,redness,0,,mask
3326,redness,0,,mask
1822,age,1,category:facial moisturizer treatment,facial moisturizer treatment
14458,acne,0,,serums essences
10935,redness,1,category:facial cleanser,facial cleanser
12381,acne,1,category:facial cleanser,facial cleanser
6614,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
541,age,0,,facial cleanser
14324,oiliness,0,,serums essences
12937,redness,0,,mask
13833,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
6049,wrinkle,1,category:serums essences,serums essences
6005,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4586,redness,1,category:facial cleanser,facial cleanser
6993,redness,1,category:facial cleanser,facial cleanser
2681,eyebag,0,,anti aging
16255,age,0,,around eye cream
2189,age,1,category:serums essences,serums essences
14470,redness,1,ingredient,mask
14010,oiliness,1,category:mask,mask
10208,acne,0,,serums essences
14979,acne,0,,around eye cream
13430,eyebag,0,,mask
6752,acne,0,,serums essences
42,wrinkle,0,,facial cleanser
1923,acne,0,,serums essences
5080,oiliness,1,category:mask|ingredient,mask
13451,acne,1,category:facial cleanser,facial cleanser
3791,age,0,,toners astringents
13690,eyebag,0,,facial cleanser
2205,age,0,,facial cleanser
7377,redness,0,,mask
11019,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4041,redness,1,category:makeup remover,makeup remover
12204,acne,1,category:mask,mask
3628,age,0,,mask
15145,wrinkle,1,category:serums essences,serums essences
14749,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
16223,wrinkle,0,,mask
1419,redness,1,ingredient,anti aging
11390,wrinkle,1,category:serums essences,serums essences
7618,age,0,,facial cleanser
13555,age,1,category:facial moisturizer treatment,facial moisturizer treatment
14639,eyebag,0,,serums essences
14754,oiliness,1,category:facial cleanser,facial cleanser
985,acne,0,,facial moisturizer treatment
5777,eyebag,0,,facial cleanser
15280,oiliness,1,category:facial cleanser,facial cleanser
1669,oiliness,1,category:mask,mask
12669,moisture,1,category:serums essences,serums essences
1147,wrinkle,1,category:serums essences,serums essences
1436,acne,0,,facial moisturizer treatment
373,redness,0,,mask
3514,acne,1,category:facial cleanser,facial cleanser
617,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
10988,age,0,,mask
8377,redness,1,category:facial cleanser,facial cleanser
684,redness,1,ingredient,serums essences
3416,moisture,1,category:mask|ingredient,mask
7506,age,0,,mask
13633,redness,1,ingredient,facial moisturizer treatment
9842,redness,1,ingredient,facial moisturizer treatment
8005,eyebag,0,,serums essences
6847,redness,0,,serums essences
7710,redness,0,,mask
902,age,0,,facial cleanser
13471,wrinkle,0,,toners astringents
1212,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
13393,moisture,1,category:makeup remover,makeup remover
5663,acne,0,,serums essences
13401,oiliness,0,,serums essences
12587,moisture,1,ingredient,anti aging
3214,oiliness,1,category:facial cleanser,facial cleanser
5621,redness,0,,serums essences
3234,wrinkle,1,category:around eye cream,around eye cream
9064,redness,0,,mask
5095,acne,1,category:facial cleanser,facial cleanser
4623,moisture,1,ingredient,around eye cream
3748,eyebag,0,,serums essences
13126,oiliness,1,category:mask,mask
16454,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
13993,wrinkle,0,,mask
4691,redness,1,category:toners astringents,toners astringents
13337,wrinkle,1,category:serums essences,serums essences
10728,acne,0,,around eye cream
8668,age,0,,toners astringents
4189,eyebag,0,,anti aging
13278,moisture,1,ingredient,facial cleanser
11296,age,0,,makeup remover
6180,redness,1,category:facial cleanser,facial cleanser
3464,eyebag,0,,toners astringents
16130,oiliness,1,category:toners astringents,toners astringents
7692,age,1,category:serums essences,serums essences
2360,oiliness,1,category:facial cleanser,facial cleanser
10481,moisture,1,category:serums essences,serums essences
1085,age,0,,facial cleanser
424,wrinkle,1,category:serums essences,serums essences
8887,age,1,category:serums essences,serums essences
15080,oiliness,1,category:mask,mask
7520,oiliness,1,category:mask,mask
9115,oiliness,1,category:facial cleanser,facial cleanser
14614,moisture,1,ingredient,cc cream
2227,wrinkle,0,,mask
10251,age,1,category:facial moisturizer treatment,facial moisturizer treatment
16330,acne,0,,anti aging
3380,wrinkle,1,category:serums essences,serums essences
14546,moisture,1,ingredient,facial cleanser
10119,eyebag,1,category:around eye cream|ingredient,around eye cream
6238,eyebag,0,,facial cleanser
1084,oiliness,1,category:facial cleanser,facial cleanser
5642,wrinkle,0,,facial cleanser
64,moisture,1,ingredient,facial cleanser
1315,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
6758,redness,0,,mask
11747,eyebag,0,,facial cleanser
2617,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
10930,moisture,1,ingredient,around eye cream
3921,wrinkle,0,,facial cleanser
12694,eyebag,0,,facial cleanser
12928,age,0,,facial cleanser
5988,moisture,1,category:mask,mask
8078,eyebag,0,,mask
15014,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4785,redness,0,,serums essences
343,redness,1,category:around eye cream|ingredient,around eye cream
2064,moisture,1,category:makeup remover|ingredient,makeup remover
107,redness,1,category:facial cleanser,facial cleanser
6383,wrinkle,0,,makeup remover
14883,acne,1,ingredient,facial moisturizer treatment
14744,eyebag,1,category:around eye cream,around eye cream
13049,redness,0,,mask
15936,acne,1,category:facial cleanser|ingredient,facial cleanser
14880,oiliness,0,,around eye cream
15154,eyebag,0,,serums essences
6220,age,0,,facial cleanser
2296,wrinkle,0,,toners astringents
335,wrinkle,0,,mask
8979,redness,0,,facial moisturizer treatment
5240,redness,0,,serums essences
5633,wrinkle,0,,facial cleanser
11142,eyebag,0,,facial cleanser
13734,redness,0,,serums essences
6916,moisture,1,ingredient,around eye cream
3024,acne,1,category:toners astringents,toners astringents
10769,oiliness,1,ingredient,serums essences
2423,eyebag,0,,serums essences
3580,oiliness,1,category:facial cleanser,facial cleanser
15808,oiliness,1,category:facial cleanser|ingredient,facial cleanser
9521,redness,0,,mask
5837,oiliness,0,,makeup remover
5225,redness,0,,anti aging
15765,age,0,,facial cleanser
14704,age,0,,facial cleanser
592,redness,1,category:facial cleanser,facial cleanser
13840,redness,1,category:around eye cream|ingredient,around eye cream
10082,redness,1,category:facial cleanser,facial cleanser
6589,age,1,category:anti aging,anti aging
2100,acne,0,,serums essences
7039,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
15760,age,0,,facial cleanser
6545,acne,1,category:toners astringents,toners astringents
4815,acne,1,category:mask,mask
1289,moisture,1,ingredient,around eye cream
15813,eyebag,0,,serums essences
13429,eyebag,0,,mask
10032,acne,1,category:pore strips,pore strips
7062,moisture,1,category:serums essences|ingredient,serums essences
2915,eyebag,0,,makeup remover
15635,oiliness,1,category:mask,mask
838,redness,0,,bb cream
1680,eyebag,0,,serums essences
8859,oiliness,0,,around eye cream
13159,moisture,1,category:serums essences,serums essences
12297,redness,0,,facial moisturizer treatment
10360,acne,1,category:facial cleanser,facial cleanser
1911,oiliness,1,category:mask,mask
9230,eyebag,0,,facial moisturizer treatment
5523,oiliness,0,,around eye cream
10197,age,1,category:serums essences,serums essences
7930,redness,1,ingredient,serums essences
6514,redness,0,,facial moisturizer treatment
9504,acne,0,,serums essences
11240,eyebag,0,,facial cleanser
3175,moisture,1,category:serums essences,serums essences
5091,eyebag,0,,facial cleanser
5615,eyebag,0,,serums essences
5066,moisture,1,category:serums essences,serums essences
10239,acne,1,category:mask,mask
12719,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
13311,acne,0,,cc cream
4484,acne,0,,facial moisturizer treatment
5328,moisture,0,,facial cleanser
15106,age,0,,around eye cream
13366,redness,0,,serums essences
5230,eyebag,0,,toners astringents
12124,redness,0,,facial moisturizer treatment
14753,redness,1,category:facial cleanser,facial cleanser
5862,age,1,category:facial moisturizer treatment,facial moisturizer treatment
15309,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
13094,moisture,1,category:serums essences|ingredient,serums essences
2083,acne,0,,facial moisturizer treatment
5071,acne,0,,facial moisturizer treatment
11301,moisture,1,category:serums essences|ingredient,serums essences
15892,age,0,,around eye cream
16195,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14249,wrinkle,1,category:serums essences,serums essences
1703,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14251,wrinkle,1,category:serums essences,serums essences
7089,moisture,1,category:serums essences|ingredient,serums essences
11137,acne,1,category:mask,mask
14190,age,1,category:serums essences,serums essences
11751,eyebag,0,,mask
15665,eyebag,0,,facial moisturizer treatment
7866,wrinkle,1,category:anti aging,anti aging
16441,moisture,1,ingredient,facial cleanser
6762,age,1,category:serums essences,serums essences
14713,acne,0,,anti aging
6888,eyebag,1,category:around eye cream,around eye cream
12840,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
6597,acne,0,,serums essences
5036,acne,1,category:mask,mask
799,eyebag,0,,facial cleanser
4204,wrinkle,1,category:serums essences,serums essences
120,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8531,age,1,category:serums essences,serums essences
12802,redness,0,,mask
15484,oiliness,1,category:mask,mask
379,wrinkle,1,category:serums essences,serums essences
5638,redness,1,category:facial cleanser|ingredient,facial cleanser
7986,acne,1,category:toners astringents,toners astringents
3789,moisture,0,,toners astringents
3303,oiliness,0,,around eye cream
14415,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
16000,redness,0,,facial moisturizer treatment
8619,redness,1,category:facial cleanser,facial cleanser
13610,acne,0,,makeup remover
14151,acne,1,category:facial cleanser,facial cleanser
13323,oiliness,1,category:facial cleanser,facial cleanser
14667,acne,0,,serums essences
10899,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5221,oiliness,0,,serums essences
3444,redness,0,,serums essences
3870,redness,0,,oil controller
4288,moisture,1,category:serums essences,serums essences
7537,age,0,,mask
11826,moisture,1,category:serums essences|ingredient,serums essences
1850,acne,0,,serums essences
6230,redness,0,,bb cream
3072,oiliness,1,category:facial cleanser,facial cleanser
520,wrinkle,0,,bb cream
7652,eyebag,0,,toners astringents
2285,oiliness,0,,serums essences
13034,eyebag,0,,serums essences
6359,moisture,0,,facial cleanser
7076,acne,0,,facial moisturizer treatment
4061,wrinkle,0,,facial cleanser
2286,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4922,oiliness,1,category:facial cleanser,facial cleanser
14023,eyebag,0,,facial moisturizer treatment
12511,acne,1,category:mask,mask
13466,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3866,redness,1,category:toners astringents,toners astringents
7196,redness,1,category:makeup remover,makeup remover
595,age,0,,facial cleanser
11920,redness,0,,mask
6456,eyebag,0,,facial cleanser
4810,eyebag,0,,facial cleanser
6328,age,0,,facial cleanser
1349,redness,0,,serums essences
2056,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
12837,moisture,1,category:mask,mask
8220,acne,1,category:toners astringents,toners astringents
16151,oiliness,1,category:facial cleanser,facial cleanser
3541,eyebag,0,,facial moisturizer treatment
15710,eyebag,0,,facial moisturizer treatment
13801,acne,1,category:toners astringents,toners astringents
3836,oiliness,1,category:facial cleanser|ingredient,facial cleanser
6802,moisture,1,category:serums essences|ingredient,serums essences
14158,moisture,1,category:serums essences|ingredient,serums essences
3504,age,0,,mask
15442,age,0,,facial cleanser
3116,oiliness,0,,serums essences
8440,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
9740,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
